Transaction ID,CPU Time,I/O on Disk,% Read Operations
94812,2.4731,3,83
94813,2.1905,3,88
94814,2.2239,3,92
94815,2.1718,4,92
94816,2.3872,3,5
94817,2.3971,3,5
94818,2.4641,3,12
94819,2.3529,4,93
94820,2.0384,3,13
94821,2.214,3,86
94822,1.9855,3,85
94823,2.3883,3,8
94824,2.4398,3,91
94825,2.4597,3,6
94826,1.9063,3,1
94827,2.6861,3,7
94828,2.1848,4,7
94829,2.3911,3,91
94830,2.452,3,20
94831,2.2566,3,1
94832,1.7306,3,91
94833,2.4724,3,90
94834,2.2774,3,8
94835,2.2266,3,15
94836,2.348,4,85
94837,2.2502,3,16
94838,2.1798,3,6
94839,2.0617,3,89
94840,2.2173,4,96
94841,2.3133,3,13
94842,2.6181,3,14
94843,1.7491,3,89
94844,2.1274,4,95
94845,2.3958,4,85
94846,2.2728,3,89
94847,2.3843,3,3
94848,2.104,3,12
94849,2.4312,3,89
94850,2.4292,3,93
94851,2.1485,3,11
94852,2.1288,3,100
94853,2.3682,3,15
94854,2.4397,3,86
94855,2.2271,3,14
94856,1.9251,3,90
94857,2.5769,3,2
94858,2.1063,3,12
94859,1.8863,3,15
94860,2.5792,3,6
94861,2.4073,3,6
94862,2.298,3,93
94863,2.1794,3,93
94864,2.2296,3,89
94865,2.3254,3,87
94866,2.3712,3,89
94867,2.3824,4,8
94868,2.162,3,9
94869,2.4505,3,15
94870,2.4943,4,92
94871,2.4221,3,88
94872,2.2637,3,7
94873,2.1654,3,6
94874,2.2308,4,90
94875,1.8076,3,95
94876,2.0865,4,98
94877,2.1625,3,93
94878,2.2815,3,12
94879,2.4408,3,11
94880,2.3854,3,17
94881,2.3793,4,8
94882,2.5869,3,14
94883,2.1863,3,96
94884,2.2677,3,14
94885,2.6451,3,14
94886,2.2528,3,5
94887,2.1535,3,5
94888,2.5748,4,87
94889,2.3219,3,3
94890,2.5038,3,88
94891,2.246,4,3
94892,2.1754,3,93
94893,2.3629,3,10
94894,2.2142,3,89
94895,2.3335,3,85
94896,2.2072,3,14
94897,2.013,4,13
94898,2.6723,3,12
94899,2.1357,3,11
94900,2.2978,4,91
94901,2.3024,3,7
94902,2.1388,3,14
94903,2.4028,3,89
94904,2.4895,4,4
94905,2.0238,3,96
94906,2.558,3,91
94907,2.3525,3,91
94908,2.4263,3,88
94909,2.4469,3,97
94910,2.1675,3,7
94911,2.3458,4,17
94912,2.3906,3,3
94913,1.9617,3,88
94914,2.1237,3,92
94915,2.3666,3,6
94916,2.0511,3,93
94917,2.5787,3,93
94918,2.8243,3,98
94919,2.2384,3,94
94920,2.4028,3,85
94921,2.1804,3,87
94922,2.043,3,88
94923,2.317,3,14
94924,2.2114,3,100
94925,2.305,3,17
94926,1.8855,3,91
94927,2.0793,3,15
94928,2.6169,3,10
94929,2.2684,3,87
94930,2.2312,3,10
94931,2.3896,3,84
94932,2.3771,3,85
94933,2.3228,3,95
94934,2.4383,3,90
94935,2.4071,3,4
94936,2.1172,3,3
94937,2.3479,4,21
94938,2.4806,3,13
94939,2.4322,3,10
94940,2.2007,3,17
94941,2.215,3,85
94942,2.2224,4,12
94943,2.1667,4,93
94944,2.3881,3,10
94945,2.6348,4,10
94946,2.2405,3,11
94947,2.2967,3,15
94948,2.3614,4,86
94949,2.316,4,97
94950,2.4334,3,94
94951,2.2568,3,95
94952,2.3103,3,12
94953,2.5727,3,89
94954,2.1421,3,8
94955,1.9667,3,5
94956,2.0004,4,3
94957,1.8761,3,16
94958,2.2278,3,6
94959,2.3716,3,85
94960,2.4732,3,14
94961,2.5586,3,1
94962,2.27,3,86
94963,2.2058,3,97
94964,1.9203,3,91
94965,2.1616,3,85
94966,2.5259,3,16
94967,2.3776,4,13
94968,1.9532,3,9
94969,2.2182,3,3
94970,2.2124,4,91
94971,1.9593,3,11
94972,2.3303,3,80
94973,2.4406,3,4
94974,2.103,4,9
94975,2.2183,3,12
94976,2.0432,4,98
94977,2.6111,3,14
94978,2.5494,3,94
94979,2.1724,3,6
94980,1.9974,3,6
94981,2.3861,3,2
94982,2.0474,3,3
94983,2.2456,3,85
94984,2.0216,4,11
94985,2.2015,3,5
94986,2.5501,3,96
94987,2.5532,4,11
94988,2.3064,3,6
94989,1.9473,3,7
94990,2.4943,3,88
94991,2.2871,4,13
94992,3.0483,3,5
94993,2.4029,3,88
94994,2.2297,3,11
94995,2.4756,3,92
94996,2.6904,4,6
94997,2.6273,3,90
94998,2.6642,3,11
94999,2.2832,3,88
95000,2.092,3,84
95001,2.4404,3,8
95002,2.1789,3,95
95003,2.4582,3,4
95004,2.3833,4,89
95005,2.3882,3,89
95006,2.0423,3,79
95007,2.4074,3,86
95008,2.3274,3,8
95009,2.6714,3,9
95010,1.9883,4,83
95011,2.4204,3,11
95012,2.4512,3,8
95013,2.0936,3,9
95014,2.2178,3,16
95015,2.2832,3,88
95016,1.9406,3,91
95017,2.1798,3,92
95018,2.618,3,89
95019,2.5392,3,95
95020,2.0012,3,85
95021,2.4615,3,10
95022,2.138,3,10
95023,2.1884,3,10
95024,2.1569,3,94
95025,2.6682,4,88
95026,2.065,3,92
95027,2.2692,3,6
95028,2.3822,3,12
95029,2.4783,3,87
95030,2.2259,3,94
95031,1.7501,3,8
95032,2.0483,3,7
95033,2.7273,4,13
95034,2.5271,3,90
95035,2.2677,3,11
95036,2.3932,3,92
95037,2.1234,3,84
95038,2.3515,4,7
95039,2.5962,3,10
95040,2.4258,3,91
95041,2.0171,3,14
95042,2.4168,3,16
95043,2.1245,3,5
95044,2.2873,4,94
95045,2.3351,3,94
95046,2.4263,3,88
95047,2.3166,3,95
95048,2.1931,3,8
95049,1.9436,3,12
95050,2.0928,3,95
95051,2.5514,4,86
95052,2.4453,3,18
95053,2.0444,3,14
95054,2.1109,3,91
95055,2.5084,4,96
95056,2.4107,3,86
95057,2.4395,4,89
95058,2.344,3,89
95059,2.3075,3,91
95060,2.496,3,13
95061,2.5508,3,6
95062,2.4754,4,11
95063,2.3303,3,17
95064,2.374,3,5
95065,2.2385,3,89
95066,1.9904,3,94
95067,2.3205,3,88
95068,2.3694,3,91
95069,2.3373,3,10
95070,2.1255,3,91
95071,2.2097,3,86
95072,2.2058,3,93
95073,2.4959,3,14
95074,1.9142,3,8
95075,2.1912,3,81
95076,2.1969,3,91
95077,2.0527,3,89
95078,2.3985,3,15
95079,2.2473,3,91
95080,2.2811,3,7
95081,2.7398,3,12
95082,2.3233,3,87
95083,2.2518,3,7
95084,1.9206,3,80
95085,2.4013,3,88
95086,2.3347,3,13
95087,1.9861,3,11
95088,2.1213,4,84
95089,2.4031,3,16
95090,2.4464,3,11
95091,2.5236,3,10
95092,2.3248,3,10
95093,2.0781,3,91
95094,2.3373,3,79
95095,2.486,3,13
95096,2.1763,3,94
95097,2.0191,3,79
95098,2.2196,3,84
95099,2.3663,3,82
95100,2.4595,3,90
95101,2.2863,3,87
95102,2.2555,3,88
95103,2.5282,3,8
95104,2.3481,4,85
95105,2.1429,3,4
95106,2.7196,3,0
95107,2.0848,3,91
95108,2.1522,4,95
95109,2.0554,3,97
95110,1.978,3,9
95111,2.2148,4,92
95112,2.3682,3,0
95113,2.2915,4,4
95114,2.5133,3,88
95115,2.5265,3,91
95116,2.0584,3,10
95117,2.5098,3,92
95118,2.5292,3,85
95119,2.5205,3,85
95120,2.3285,3,89
95121,2.3225,3,11
95122,2.4688,3,10
95123,2.5281,3,0
95124,2.3334,3,98
95125,2.5281,4,89
95126,2.5966,3,92
95127,2.0703,3,11
95128,2.1154,3,20
95129,2.1155,3,11
95130,2.1676,3,86
95131,1.9906,3,96
95132,2.3098,3,12
95133,2.0064,3,3
95134,2.1849,3,93
95135,2.1182,3,87
95136,2.2762,3,91
95137,2.1637,3,88
95138,2.1321,3,9
95139,2.2584,3,89
95140,2.3133,3,8
95141,1.9911,3,0
95142,2.1106,3,9
95143,2.3459,3,91
95144,2.1455,3,20
95145,1.899,3,94
95146,2.1435,3,12
95147,2.6971,3,12
95148,2.2054,4,9
95149,2.6251,3,15
95150,1.8523,3,92
95151,2.235,3,14
95152,2.0842,3,17
95153,2.3045,3,95
95154,2.1279,3,2
95155,1.914,3,95
95156,2.1187,3,13
95157,2.4447,3,90
95158,2.2807,4,95
95159,2.142,3,2
95160,2.3237,3,12
95161,2.2211,4,86
95162,2.2012,3,91
95163,2.3935,3,92
95164,2.4418,3,85
95165,2.2977,3,87
95166,2.5358,4,80
95167,2.3618,3,3
95168,2.4637,4,18
95169,2.0699,3,91
95170,2.2784,3,10
95171,2.4474,3,87
95172,2.355,4,12
95173,2.2604,3,20
95174,2.1507,3,86
95175,2.1728,3,3
95176,2.404,3,2
95177,2.4394,3,13
95178,2.338,3,87
95179,2.3496,3,9
95180,2.3519,3,5
95181,1.8697,3,4
95182,2.2022,3,7
95183,2.1142,3,81
95184,2.1452,3,9
95185,2.4089,4,87
95186,1.9823,3,11
95187,2.5427,3,91
95188,2.3124,3,2
95189,2.0142,4,5
95190,2.1666,3,90
95191,2.2194,4,91
95192,2.5194,3,10
95193,2.3833,4,100
95194,2.2046,3,5
95195,2.2955,3,11
95196,2.3135,3,9
95197,2.1324,3,89
95198,2.1491,3,84
95199,2.4432,3,91
95200,1.8608,4,94
95201,1.9883,4,22
95202,2.1942,4,12
95203,2.5144,3,93
95204,2.5012,3,1
95205,2.0395,4,90
95206,2.064,3,16
95207,2.129,3,82
95208,2.4235,3,9
95209,2.6905,3,6
95210,2.0383,4,99
95211,2.3322,3,91
95212,2.3495,3,17
95213,2.1622,3,88
95214,2.5241,3,14
95215,2.4846,3,99
95216,2.3647,3,90
95217,2.6212,3,25
95218,2.3788,3,82
95219,2.3044,3,12
95220,2.2089,3,90
95221,2.2931,3,7
95222,2.3048,3,23
95223,2.3528,3,95
95224,1.906,3,91
95225,2.2904,3,13
95226,2.2529,3,11
95227,2.5914,3,80
95228,2.0606,3,84
95229,2.1447,4,5
95230,2.3026,3,87
95231,1.8739,3,84
95232,2.2333,3,93
95233,2.5882,3,89
95234,2.3009,3,3
95235,2.2832,3,91
95236,2.2688,3,11
95237,2.3595,3,15
95238,2.3272,3,8
95239,1.9468,4,87
95240,2.5453,3,82
95241,2.6796,4,100
95242,2.1312,3,14
95243,2.289,3,16
95244,2.3707,3,10
95245,2.2091,3,75
95246,1.8506,3,87
95247,2.5776,3,93
95248,2.0746,3,7
95249,2.0031,3,13
95250,2.5555,4,12
95251,2.1779,3,97
95252,2.7699,3,100
95253,2.3112,3,10
95254,2.1079,3,8
95255,2.0214,3,17
95256,2.2795,3,87
95257,2.7059,3,1
95258,2.4497,4,4
95259,2.1267,2,96
95260,2.1175,3,14
95261,2.1851,4,92
95262,2.2323,4,95
95263,2.3983,3,86
95264,2.41,3,86
95265,2.5875,3,12
95266,2.3319,3,10
95267,2.3967,3,91
95268,2.3033,3,4
95269,2.3354,3,14
95270,2.2906,3,92
95271,2.4899,3,4
95272,2.768,3,88
95273,2.1192,3,88
95274,2.3835,3,7
95275,2.1232,3,88
95276,1.674,3,5
95277,2.4312,4,93
95278,2.2851,3,94
95279,2.3427,3,10
95280,2.2176,3,91
95281,2.2786,3,8
95282,2.4569,3,5
95283,2.3732,4,96
95284,2.6769,3,85
95285,2.1862,3,93
95286,2.3309,3,12
95287,2.3038,3,14
95288,2.2513,4,5
95289,2.3137,3,94
95290,2.0267,3,91
95291,2.493,4,10
95292,2.5663,3,84
95293,2.5603,3,15
95294,2.1546,3,84
95295,2.4149,3,90
95296,2.4387,3,9
95297,1.9103,4,98
95298,2.4835,3,2
95299,2.3298,4,14
95300,2.2577,3,82
95301,2.4038,3,13
95302,2.3512,3,7
95303,2.3614,3,93
95304,2.4945,3,87
95305,2.6138,3,92
95306,2.1477,3,21
95307,2.4061,3,90
95308,2.3808,3,87
95309,2.5509,3,0
95310,2.3593,3,0
95311,2.6059,3,17
95312,2.1878,3,96
95313,2.6051,3,93
95314,2.4874,3,8
95315,2.2033,3,12
95316,2.0809,3,10
95317,2.5455,3,7
95318,2.6288,3,9
95319,2.1013,3,9
95320,2.3067,3,1
95321,2.494,3,90
95322,2.17,3,15
95323,2.1709,3,95
95324,2.3483,3,96
95325,2.3749,3,6
95326,1.9818,3,3
95327,2.3915,3,15
95328,2.2863,3,17
95329,2.2877,3,87
95330,2.4302,4,9
95331,2.2748,3,88
95332,2.6031,4,92
95333,2.2477,3,2
95334,2.5774,3,10
95335,2.5337,3,90
95336,1.948,3,86
95337,2.5108,3,95
95338,2.2914,3,83
95339,2.2226,3,96
95340,2.5847,3,94
95341,2.3334,3,83
95342,2.2847,3,6
95343,2.424,3,95
95344,1.9279,4,8
95345,1.7903,3,91
95346,2.3575,3,89
95347,2.2461,3,7
95348,2.3885,3,5
95349,2.0017,3,10
95350,2.2402,3,94
95351,2.2551,3,88
95352,1.9537,3,2
95353,2.6474,3,93
95354,2.2353,3,5
95355,2.1544,3,11
95356,2.0801,4,8
95357,2.4744,3,90
95358,2.3623,3,90
95359,2.2195,3,9
95360,2.2416,4,90
95361,2.3706,3,89
95362,2.3367,4,8
95363,2.37,3,97
95364,2.3903,3,90
95365,2.4299,3,6
95366,2.5091,3,92
95367,2.225,4,10
95368,2.4322,3,13
95369,2.3213,3,9
95370,2.2779,3,3
95371,2.1534,3,11
95372,2.2101,4,6
95373,2.2512,3,83
95374,2.3876,3,95
95375,2.6697,3,89
95376,2.1502,4,86
95377,2.2837,3,89
95378,2.771,3,90
95379,2.1585,3,6
95380,2.1778,3,15
95381,1.7883,3,9
95382,2.3047,3,7
95383,2.5045,3,88
95384,2.231,3,87
95385,2.1177,3,85
95386,2.1637,4,84
95387,2.5446,3,84
95388,2.5392,3,9
95389,2.1523,3,5
95390,2.5863,3,21
95391,2.1713,3,86
95392,2.4141,3,94
95393,2.3902,3,7
95394,2.0737,4,94
95395,2.6164,3,6
95396,2.0313,4,10
95397,2.3771,3,85
95398,2.5815,3,86
95399,2.1257,3,11
95400,2.5061,3,90
95401,2.2789,3,89
95402,2.3405,4,84
95403,2.2075,3,85
95404,2.0384,3,10
95405,2.326,3,92
95406,2.2764,3,11
95407,2.446,3,85
95408,2.3803,3,93
95409,2.0271,3,92
95410,2.4994,4,12
95411,2.511,3,93
95412,2.0664,4,87
95413,2.5443,3,95
95414,2.4638,3,86
95415,2.2577,3,95
95416,1.9346,3,8
95417,2.1838,3,85
95418,2.2176,3,88
95419,1.8681,3,4
95420,2.2692,3,88
95421,2.4275,3,87
95422,2.4177,4,11
95423,2.7778,3,0
95424,2.6593,3,94
95425,2.3192,3,16
95426,2.1071,4,7
95427,2.368,4,89
95428,2.42,3,3
95429,2.1237,3,88
95430,2.4337,3,2
95431,2.3336,3,100
95432,2.3542,3,10
95433,2.3657,4,87
95434,2.3044,3,88
95435,2.4524,3,4
95436,2.4237,3,94
95437,2.3474,3,14
95438,2.329,3,97
95439,2.1774,3,94
95440,2.0225,3,92
95441,2.416,4,13
95442,2.4993,3,18
95443,2.3854,3,13
95444,2.3517,3,12
95445,2.3382,3,83
95446,2.102,3,86
95447,2.2455,3,10
95448,2.0559,3,94
95449,2.5122,3,7
95450,2.1808,3,3
95451,2.4643,3,95
95452,2.1289,3,18
95453,2.0433,3,5
95454,2.3834,3,12
95455,2.5274,3,9
95456,2.4798,3,4
95457,2.1225,3,92
95458,2.3513,3,90
95459,2.1486,4,23
95460,2.1844,3,84
95461,2.1954,4,5
95462,2.3067,3,86
95463,2.5769,3,91
95464,2.444,3,5
95465,2.2623,4,8
95466,2.1705,3,91
95467,2.0525,3,92
95468,2.4007,3,1
95469,2.0562,3,92
95470,2.469,3,7
95471,2.5317,3,97
95472,2.2889,4,90
95473,2.4938,3,87
95474,1.9147,3,85
95475,2.5522,3,92
95476,2.2474,3,88
95477,2.2537,3,8
95478,2.2493,3,9
95479,2.0928,3,86
95480,2.6094,3,4
95481,2.0229,3,8
95482,2.0469,3,10
95483,2.0605,3,93
95484,2.4231,3,90
95485,2.2164,3,0
95486,2.2899,3,88
95487,2.2462,3,93
95488,2.4914,3,83
95489,2.4463,3,14
95490,2.3535,3,10
95491,2.5243,3,12
95492,2.2425,3,6
95493,2.1046,4,80
95494,2.2129,3,16
95495,2.5157,4,90
95496,2.0903,4,4
95497,2.2567,3,5
95498,2.5552,3,11
95499,2.2752,3,0
95500,2.3391,3,86
95501,2.1634,3,91
95502,2.774,3,92
95503,2.2628,3,92
95504,2.0739,3,20
95505,2.478,4,8
95506,2.5848,3,80
95507,2.5661,3,8
95508,2.2574,3,98
95509,2.4267,4,87
95510,2.0959,3,11
95511,2.4091,3,83
95512,2.2347,4,84
95513,2.3242,3,86
95514,2.2728,3,3
95515,2.2648,3,81
95516,2.1355,3,13
95517,2.51,3,6
95518,2.4291,3,84
95519,2.307,4,18
95520,2.3764,4,95
95521,2.6294,4,97
95522,2.3883,3,11
95523,2.2843,3,90
95524,2.344,3,82
95525,2.1019,3,93
95526,2.1922,3,87
95527,2.2717,3,95
95528,2.1101,3,84
95529,2.248,3,4
95530,2.3126,3,91
95531,2.4466,3,19
95532,2.3474,3,91
95533,2.29,3,100
95534,2.163,3,7
95535,2.1207,3,13
95536,2.0194,3,96
95537,2.3712,3,22
95538,2.6012,3,89
95539,2.1549,3,82
95540,2.3019,3,6
95541,2.0425,3,3
95542,2.3904,3,91
95543,2.0779,3,84
95544,2.2407,3,94
95545,2.3784,4,7
95546,2.3183,3,1
95547,2.7417,3,14
95548,2.0266,3,10
95549,2.1548,3,93
95550,2.0689,3,11
95551,2.4626,3,93
95552,2.2779,3,90
95553,2.4281,3,9
95554,2.4665,4,96
95555,2.1756,4,12
95556,2.4439,3,89
95557,2.3365,3,4
95558,2.3505,4,13
95559,2.2042,3,91
95560,2.3025,3,17
95561,2.2924,3,12
95562,2.1753,3,10
95563,2.4289,3,94
95564,2.4387,3,90
95565,2.4946,3,5
95566,2.4685,3,85
95567,2.2181,3,12
95568,2.2975,3,84
95569,2.3241,3,12
95570,2.2289,3,18
95571,2.5525,3,14
95572,2.3567,3,1
95573,2.1661,3,6
95574,2.1218,4,90
95575,2.3702,3,100
95576,2.1125,4,97
95577,2.368,3,89
95578,2.494,3,88
95579,2.1207,3,100
95580,2.5108,4,86
95581,2.6182,3,90
95582,2.2132,3,79
95583,2.4186,3,81
95584,2.0793,4,80
95585,2.2928,3,94
95586,2.4334,3,97
95587,2.3723,3,6
95588,2.4087,3,81
95589,2.2139,3,89
95590,2.2766,4,92
95591,2.0255,3,93
95592,2.2636,3,15
95593,2.5714,3,87
95594,2.1523,3,13
95595,2.2156,4,88
95596,2.3245,3,91
95597,2.1239,3,89
95598,2.5492,4,10
95599,2.518,3,11
95600,2.5215,3,9
95601,2.1187,3,14
95602,2.3729,3,9
95603,2.1908,3,12
95604,1.8786,3,96
95605,2.8387,3,12
95606,2.4051,3,85
95607,2.4614,3,89
95608,2.2211,3,90
95609,2.2205,3,93
95610,2.4972,3,95
95611,2.1724,3,100
95612,2.2572,3,95
95613,2.188,3,80
95614,2.0398,4,14
95615,2.0021,3,85
95616,2.6158,3,13
95617,2.3616,4,90
95618,2.5659,3,92
95619,2.3551,3,100
95620,2.201,3,84
95621,2.1195,3,91
95622,2.2203,3,95
95623,2.1201,3,85
95624,2.3789,3,8
95625,2.6974,3,95
95626,2.4044,3,7
95627,2.5647,3,10
95628,2.2032,3,8
95629,2.2527,3,90
95630,2.2802,3,13
95631,2.4076,3,100
95632,2.3287,3,3
95633,2.5542,3,9
95634,2.5037,3,84
95635,2.4226,3,88
95636,2.3009,3,15
95637,2.3985,3,13
95638,2.1064,3,92
95639,2.6278,3,10
95640,2.1019,3,0
95641,2.6686,3,99
95642,2.48,3,11
95643,2.0664,3,96
95644,2.5457,4,4
95645,1.9391,3,11
95646,2.5751,3,4
95647,2.1426,3,95
95648,2.314,4,17
95649,2.0736,3,88
95650,2.2351,3,83
95651,2.3835,4,83
95652,2.0469,4,8
95653,2.4779,3,86
95654,2.5253,3,4
95655,2.5328,4,10
95656,1.8789,3,88
95657,2.2334,3,13
95658,2.4051,3,13
95659,2.2194,3,90
95660,2.0395,4,95
95661,2.0421,3,14
95662,2.399,3,10
95663,1.8334,3,79
95664,2.3005,3,11
95665,2.4264,3,94
95666,2.0934,3,100
95667,2.379,3,5
95668,2.1069,3,91
95669,2.4365,3,78
95670,2.5373,3,95
95671,2.0218,3,83
95672,2.2166,3,13
95673,2.5199,3,9
95674,2.3905,3,92
95675,2.0398,3,91
95676,2.4281,3,86
95677,2.0671,4,14
95678,2.4218,4,91
95679,2.542,4,14
95680,2.53,3,86
95681,2.2072,3,21
95682,2.0928,3,98
95683,2.4294,3,10
95684,2.2066,3,94
95685,2.1262,4,7
95686,2.5373,3,83
95687,2.3897,4,7
95688,2.2816,3,91
95689,2.2148,3,89
95690,2.2856,3,93
95691,2.5344,3,4
95692,2.4722,3,82
95693,2.5956,3,95
95694,2.3688,3,91
95695,2.5728,4,17
95696,2.1404,4,19
95697,2.2964,3,7
95698,2.3311,3,4
95699,2.2378,3,89
95700,1.9601,3,11
95701,2.7898,3,12
95702,2.4192,3,9
95703,2.0485,3,20
95704,2.3143,4,90
95705,2.3733,3,3
95706,2.2415,4,18
95707,2.3732,3,86
95708,2.252,3,88
95709,2.1729,3,1
95710,2.1048,3,11
95711,2.5457,3,14
95712,2.6297,3,20
95713,2.4901,3,87
95714,2.2189,3,13
95715,2.1868,3,92
95716,2.277,3,17
95717,2.1856,3,93
95718,2.4185,3,1
95719,2.367,3,9
95720,2.3011,3,93
95721,2.5289,4,90
95722,2.021,4,9
95723,2.0182,3,11
95724,2.1691,3,85
95725,1.9248,3,5
95726,1.9281,3,5
95727,2.5085,3,90
95728,2.4019,3,4
95729,2.0687,3,16
95730,2.2736,3,8
95731,2.3539,3,91
95732,2.6125,3,15
95733,2.3381,3,91
95734,2.3564,3,10
95735,2.4423,3,85
95736,2.3941,3,13
95737,2.414,3,16
95738,2.3937,3,16
95739,2.7301,3,3
95740,2.3924,3,95
95741,2.3494,3,88
95742,2.3517,3,2
95743,2.3362,3,10
95744,2.2875,4,6
95745,2.42,3,94
95746,2.227,3,92
95747,2.4495,3,95
95748,2.6195,3,13
95749,2.5379,3,13
95750,2.4709,3,14
95751,2.4828,3,9
95752,2.1552,4,11
95753,2.125,3,6
95754,2.7139,3,9
95755,2.2677,3,92
95756,2.1917,3,92
95757,2.3491,3,86
95758,2.1474,3,11
95759,2.133,4,3
95760,1.9177,3,15
95761,2.112,3,89
95762,2.5053,4,77
95763,2.1501,3,92
95764,2.2181,3,100
95765,2.1357,3,17
95766,2.1538,3,10
95767,2.1945,3,11
95768,2.2501,3,85
95769,1.9387,3,13
95770,2.6236,3,89
95771,1.9732,3,88
95772,2.2581,3,11
95773,1.9664,3,14
95774,2.5309,3,89
95775,2.6859,3,89
95776,2.3679,3,89
95777,2.3955,3,92
95778,2.412,3,10
95779,2.4642,3,2
95780,2.5749,4,20
95781,2.0616,3,7
95782,2.3211,3,93
95783,2.1675,4,81
95784,2.26,3,19
95785,2.363,3,12
95786,2.0511,3,93
95787,2.4893,4,100
95788,2.2426,4,1
95789,2.3993,3,16
95790,2.5794,3,91
95791,2.1921,3,98
95792,2.1688,3,13
95793,1.9268,3,5
95794,2.3994,3,91
95795,2.3823,3,90
95796,2.2684,4,83
95797,2.4438,3,21
95798,1.9556,3,92
95799,2.5567,3,18
95800,2.3151,3,8
95801,2.1913,3,96
95802,2.1672,3,97
95803,1.9487,3,6
95804,2.3764,3,6
95805,2.3424,3,20
95806,2.2672,3,91
95807,2.0678,3,0
95808,2.1895,3,85
95809,2.6034,3,95
95810,2.5831,3,15
95811,2.6377,3,8
95812,2.3819,3,4
95813,2.3324,3,16
95814,2.4872,4,93
95815,2.3596,4,94
95816,2.2915,3,95
95817,2.5905,3,16
95818,2.4421,3,15
95819,2.1129,3,97
95820,2.5852,3,88
95821,2.3284,3,100
95822,2.0453,3,13
95823,2.4481,3,2
95824,2.4414,3,86
95825,2.3598,3,96
95826,2.3597,3,93
95827,2.2837,3,83
95828,2.0787,4,9
95829,2.3865,3,14
95830,2.365,3,16
95831,2.47,3,2
95832,2.4498,3,1
95833,2.4144,3,85
95834,2.5002,3,100
95835,2.1287,3,9
95836,2.5057,3,22
95837,2.5909,3,18
95838,2.2998,3,91
95839,2.0275,3,94
95840,2.1726,3,84
95841,2.1815,4,7
95842,1.9588,3,7
95843,2.3539,3,13
95844,2.1413,3,85
95845,2.372,3,0
95846,2.1421,3,7
95847,2.751,3,9
95848,2.5225,3,87
95849,2.3346,3,8
95850,2.3299,3,19
95851,2.5199,3,8
95852,2.1908,4,88
95853,2.3388,3,12
95854,2.1347,3,28
95855,2.2331,3,87
95856,2.541,4,9
95857,2.5656,3,93
95858,2.215,3,7
95859,2.3964,3,1
95860,2.3758,3,96
95861,2.4722,4,92
95862,2.6794,3,10
95863,2.545,3,11
95864,2.1767,3,83
95865,2.5456,3,92
95866,2.2439,3,5
95867,2.6824,3,6
95868,2.2941,3,8
95869,2.5348,3,5
95870,2.1418,4,91
95871,2.2213,4,90
95872,2.0681,3,0
95873,2.0142,4,8
95874,2.5171,3,11
95875,2.5927,3,92
95876,2.0911,3,93
95877,2.1927,3,12
95878,2.3497,3,7
95879,2.3605,3,80
95880,2.3656,3,22
95881,2.1072,3,13
95882,2.0908,4,100
95883,2.246,3,82
95884,2.628,3,8
95885,2.0696,3,93
95886,2.204,3,9
95887,2.5258,3,9
95888,2.4422,3,18
95889,2.5039,3,9
95890,2.2987,3,9
95891,2.2078,3,13
95892,1.875,3,94
95893,2.1261,3,11
95894,2.4757,4,89
95895,2.3165,3,15
95896,2.4194,3,1
95897,2.3961,4,96
95898,2.1455,3,4
95899,2.1795,4,7
95900,2.1791,3,11
95901,2.3733,3,6
95902,2.1338,3,17
95903,2.1245,3,9
95904,2.14,3,10
95905,1.8824,3,85
95906,2.1585,3,10
95907,2.7161,3,92
95908,2.3009,3,90
95909,2.3598,4,3
95910,2.4096,3,9
95911,2.2879,3,92
95912,2.4325,3,2
95913,2.3042,3,11
95914,2.538,3,11
95915,2.0984,3,12
95916,2.6307,3,4
95917,2.1391,3,92
95918,2.2345,3,9
95919,2.4462,3,96
95920,2.2443,3,15
95921,2.2586,3,12
95922,2.5061,3,87
95923,2.1876,3,0
95924,2.1257,3,8
95925,2.4882,3,97
95926,2.6236,3,99
95927,2.1573,3,90
95928,2.0441,3,17
95929,2.4316,3,12
95930,2.4412,3,4
95931,2.3432,3,14
95932,2.5951,3,10
95933,2.4171,3,89
95934,2.2089,3,91
95935,2.3599,3,94
95936,2.1188,3,6
95937,2.1455,3,97
95938,2.3293,3,77
95939,2.4778,3,3
95940,1.991,3,11
95941,2.2225,3,92
95942,2.2694,3,13
95943,2.1649,3,14
95944,2.5529,3,2
95945,1.9398,3,14
95946,2.451,3,7
95947,2.3257,3,13
95948,2.3889,4,6
95949,2.4173,3,82
95950,2.1977,3,4
95951,2.2835,3,0
95952,2.4374,3,88
95953,2.0303,3,2
95954,2.4164,4,16
95955,2.3286,3,83
95956,2.5487,3,89
95957,2.5434,3,5
95958,2.5448,3,83
95959,2.4462,3,88
95960,2.3989,3,92
95961,2.6733,3,13
95962,2.1934,3,90
95963,2.135,3,5
95964,2.5279,3,94
95965,2.3512,3,4
95966,2.3178,4,92
95967,2.0695,3,96
95968,2.3304,3,1
95969,1.9447,3,11
95970,2.0864,3,92
95971,2.3685,3,89
95972,1.9909,3,11
95973,2.2426,3,99
95974,2.0298,3,4
95975,2.2363,3,93
95976,2.1254,3,87
95977,2.1922,3,85
95978,1.9671,3,11
95979,2.5107,3,97
95980,2.6756,4,83
95981,2.4569,3,7
95982,2.4598,3,90
95983,2.4073,3,16
95984,1.7688,3,4
